STATION,NAME,DATE,TMAX,TMIN,TAVG
USC00041758,"CHULA VISTA, CA US",6/9/1997,75,65,70
USC00041758,"CHULA VISTA, CA US",6/10/1997,74,66,70
USC00041758,"CHULA VISTA, CA US",6/11/1997,72,65,69
USC00041758,"CHULA VISTA, CA US",6/12/1997,72,64,68
USC00041758,"CHULA VISTA, CA US",6/13/1997,68,60,64
USC00041758,"CHULA VISTA, CA US",6/14/1997,71,60,66
USC00041758,"CHULA VISTA, CA US",6/15/1997,74,58,66
USC00041758,"CHULA VISTA, CA US",6/16/1997,74,61,68
USC00041758,"CHULA VISTA, CA US",6/17/1997,74,65,70
USC00041758,"CHULA VISTA, CA US",6/18/1997,71,63,67
USC00041758,"CHULA VISTA, CA US",6/19/1997,72,65,69
USC00041758,"CHULA VISTA, CA US",6/20/1997,71,64,68
USC00041758,"CHULA VISTA, CA US",6/21/1997,73,62,68
USC00041758,"CHULA VISTA, CA US",6/22/1997,71,62,67
USC00041758,"CHULA VISTA, CA US",6/23/1997,72,65,69
USC00041758,"CHULA VISTA, CA US",6/24/1997,72,58,65
USC00041758,"CHULA VISTA, CA US",6/25/1997,73,64,69
USC00041758,"CHULA VISTA, CA US",6/26/1997,72,64,68
USC00041758,"CHULA VISTA, CA US",6/27/1997,73,64,69
USC00041758,"CHULA VISTA, CA US",6/28/1997,74,65,70
USC00041758,"CHULA VISTA, CA US",6/29/1997,73,62,68
USC00041758,"CHULA VISTA, CA US",6/30/1997,74,64,69
USC00041758,"CHULA VISTA, CA US",7/1/1997,80,59,70
USC00041758,"CHULA VISTA, CA US",7/2/1997,82,58,70
USC00041758,"CHULA VISTA, CA US",7/3/1997,82,59,71
USC00041758,"CHULA VISTA, CA US",7/4/1997,76,59,68
USC00041758,"CHULA VISTA, CA US",7/5/1997,75,66,71
USC00041758,"CHULA VISTA, CA US",7/6/1997,74,66,70
USC00041758,"CHULA VISTA, CA US",7/7/1997,73,65,69
USC00041758,"CHULA VISTA, CA US",7/8/1997,72,63,68
USC00041758,"CHULA VISTA, CA US",7/9/1997,74,64,69
USC00041758,"CHULA VISTA, CA US",7/10/1997,73,66,70
USC00041758,"CHULA VISTA, CA US",7/11/1997,72,66,69
USC00041758,"CHULA VISTA, CA US",7/12/1997,73,65,69
USC00041758,"CHULA VISTA, CA US",7/14/1997,80,66,73
USC00041758,"CHULA VISTA, CA US",7/15/1997,81,62,72
USC00041758,"CHULA VISTA, CA US",7/16/1997,76,65,71
USC00041758,"CHULA VISTA, CA US",7/17/1997,73,65,69
USC00041758,"CHULA VISTA, CA US",7/18/1997,74,65,70
USC00041758,"CHULA VISTA, CA US",7/19/1997,73,65,69
USC00041758,"CHULA VISTA, CA US",7/20/1997,73,65,69
USC00041758,"CHULA VISTA, CA US",7/21/1997,74,61,68
USC00041758,"CHULA VISTA, CA US",7/22/1997,78,68,73
USC00041758,"CHULA VISTA, CA US",7/23/1997,75,67,71
USC00041758,"CHULA VISTA, CA US",7/24/1997,78,66,72
USC00041758,"CHULA VISTA, CA US",7/25/1997,74,66,70
USC00041758,"CHULA VISTA, CA US",7/27/1997,74,62,68
USC00041758,"CHULA VISTA, CA US",7/28/1997,76,65,71
USC00041758,"CHULA VISTA, CA US",7/29/1997,74,67,71
USC00041758,"CHULA VISTA, CA US",7/30/1997,76,68,72
USC00041758,"CHULA VISTA, CA US",7/31/1997,78,60,69
USC00041758,"CHULA VISTA, CA US",8/1/1997,87,63,75
USC00041758,"CHULA VISTA, CA US",8/2/1997,88,65,77
USC00041758,"CHULA VISTA, CA US",8/3/1997,88,65,77
USC00041758,"CHULA VISTA, CA US",8/4/1997,84,64,74
USC00041758,"CHULA VISTA, CA US",8/5/1997,91,68,80
USC00041758,"CHULA VISTA, CA US",8/6/1997,85,70,78
USC00041758,"CHULA VISTA, CA US",8/7/1997,78,70,74
USC00041758,"CHULA VISTA, CA US",8/8/1997,76,70,73
USC00041758,"CHULA VISTA, CA US",8/9/1997,78,67,73
USC00041758,"CHULA VISTA, CA US",8/10/1997,78,68,73
USC00041758,"CHULA VISTA, CA US",8/11/1997,77,68,73
USC00041758,"CHULA VISTA, CA US",8/12/1997,78,68,73
USC00041758,"CHULA VISTA, CA US",8/13/1997,78,61,70
USC00041758,"CHULA VISTA, CA US",8/14/1997,78,61,70
USC00041758,"CHULA VISTA, CA US",8/15/1997,77,74,76
USC00041758,"CHULA VISTA, CA US",8/16/1997,75,67,71
USC00041758,"CHULA VISTA, CA US",8/17/1997,77,69,73
USC00041758,"CHULA VISTA, CA US",8/18/1997,82,64,73
USC00041758,"CHULA VISTA, CA US",8/19/1997,85,69,77
USC00041758,"CHULA VISTA, CA US",8/20/1997,84,71,78
USC00041758,"CHULA VISTA, CA US",8/22/1997,83,70,77
USC00041758,"CHULA VISTA, CA US",8/23/1997,79,68,74
USC00041758,"CHULA VISTA, CA US",8/24/1997,85,68,77
USC00041758,"CHULA VISTA, CA US",8/25/1997,81,69,75
USC00041758,"CHULA VISTA, CA US",8/26/1997,80,65,73
USC00041758,"CHULA VISTA, CA US",8/27/1997,80,66,73
USC00041758,"CHULA VISTA, CA US",8/28/1997,78,69,74
USC00041758,"CHULA VISTA, CA US",8/29/1997,78,67,73
USC00041758,"CHULA VISTA, CA US",8/30/1997,77,66,72
USC00041758,"CHULA VISTA, CA US",8/31/1997,78,68,73
USC00041758,"CHULA VISTA, CA US",9/1/1997,80,66,73
USC00041758,"CHULA VISTA, CA US",9/2/1997,82,69,76
USC00041758,"CHULA VISTA, CA US",9/3/1997,87,73,80
USC00041758,"CHULA VISTA, CA US",9/4/1997,90,73,82
USC00041758,"CHULA VISTA, CA US",9/5/1997,80,72,76
USC00041758,"CHULA VISTA, CA US",9/6/1997,81,72,77
USC00041758,"CHULA VISTA, CA US",9/7/1997,84,71,78
USC00041758,"CHULA VISTA, CA US",9/8/1997,88,68,78
USC00041758,"CHULA VISTA, CA US",9/9/1997,88,68,78
USC00041758,"CHULA VISTA, CA US",9/10/1997,84,70,77
USC00041758,"CHULA VISTA, CA US",9/11/1997,82,70,76
USC00041758,"CHULA VISTA, CA US",9/12/1997,77,69,73
USC00041758,"CHULA VISTA, CA US",9/13/1997,78,65,72
USC00041758,"CHULA VISTA, CA US",9/14/1997,88,65,77
USC00041758,"CHULA VISTA, CA US",9/15/1997,89,74,82
USC00041758,"CHULA VISTA, CA US",9/16/1997,87,72,80
USC00041758,"CHULA VISTA, CA US",9/17/1997,84,70,77
USC00041758,"CHULA VISTA, CA US",9/18/1997,84,65,75
USC00041758,"CHULA VISTA, CA US",9/19/1997,80,66,73
USC00041758,"CHULA VISTA, CA US",9/20/1997,78,62,70
USC00041758,"CHULA VISTA, CA US",9/21/1997,78,60,69
USC00041758,"CHULA VISTA, CA US",9/22/1997,87,61,74
USC00041758,"CHULA VISTA, CA US",9/23/1997,92,65,79
USC00041758,"CHULA VISTA, CA US",9/24/1997,101,67,84
USC00041758,"CHULA VISTA, CA US",9/25/1997,83,71,77
USC00041758,"CHULA VISTA, CA US",9/26/1997,83,70,77
USC00041758,"CHULA VISTA, CA US",9/27/1997,82,65,74
USC00041758,"CHULA VISTA, CA US",9/28/1997,77,66,72
USC00041758,"CHULA VISTA, CA US",9/29/1997,79,68,74
USC00041758,"CHULA VISTA, CA US",9/30/1997,80,72,76
USC00041758,"CHULA VISTA, CA US",10/1/1997,78,70,74
USC00041758,"CHULA VISTA, CA US",10/2/1997,76,70,73
USC00041758,"CHULA VISTA, CA US",10/3/1997,79,69,74
USC00041758,"CHULA VISTA, CA US",10/4/1997,78,70,74
USC00041758,"CHULA VISTA, CA US",10/5/1997,78,70,74
USC00041758,"CHULA VISTA, CA US",10/6/1997,75,69,72
USC00041758,"CHULA VISTA, CA US",10/7/1997,74,64,69
USC00041758,"CHULA VISTA, CA US",10/8/1997,73,56,65
USC00041758,"CHULA VISTA, CA US",10/9/1997,80,56,68
USC00041758,"CHULA VISTA, CA US",10/10/1997,76,57,67
USC00041758,"CHULA VISTA, CA US",10/11/1997,76,57,67
USC00041758,"CHULA VISTA, CA US",10/12/1997,78,52,65
USC00041758,"CHULA VISTA, CA US",10/13/1997,85,52,69
USC00041758,"CHULA VISTA, CA US",10/14/1997,94,57,76
USC00041758,"CHULA VISTA, CA US",10/15/1997,90,61,76
USC00041758,"CHULA VISTA, CA US",10/16/1997,96,63,80
USC00041758,"CHULA VISTA, CA US",10/17/1997,87,60,74
USC00041758,"CHULA VISTA, CA US",10/18/1997,80,54,67
USC00041758,"CHULA VISTA, CA US",10/19/1997,73,59,66
USC00041758,"CHULA VISTA, CA US",10/20/1997,73,64,69
USC00041758,"CHULA VISTA, CA US",10/21/1997,73,60,67
USC00041758,"CHULA VISTA, CA US",10/22/1997,74,60,67
USC00041758,"CHULA VISTA, CA US",10/23/1997,73,65,69
USC00041758,"CHULA VISTA, CA US",10/24/1997,72,64,68
USC00041758,"CHULA VISTA, CA US",10/25/1997,80,51,66
USC00041758,"CHULA VISTA, CA US",10/26/1997,80,51,66
USC00041758,"CHULA VISTA, CA US",10/27/1997,75,50,63
USC00041758,"CHULA VISTA, CA US",10/28/1997,75,50,63
USC00041758,"CHULA VISTA, CA US",10/29/1997,75,51,63
USC00041758,"CHULA VISTA, CA US",10/30/1997,84,51,68
USC00041758,"CHULA VISTA, CA US",10/31/1997,82,54,68
USC00041758,"CHULA VISTA, CA US",11/1/1997,87,56,72
USC00041758,"CHULA VISTA, CA US",11/2/1997,96,59,78
USC00041758,"CHULA VISTA, CA US",11/3/1997,89,60,75
USC00041758,"CHULA VISTA, CA US",11/4/1997,80,57,69
USC00041758,"CHULA VISTA, CA US",11/5/1997,78,52,65
USC00041758,"CHULA VISTA, CA US",11/6/1997,75,52,64
USC00041758,"CHULA VISTA, CA US",11/7/1997,73,57,65
USC00041758,"CHULA VISTA, CA US",11/8/1997,73,57,65
USC00041758,"CHULA VISTA, CA US",11/9/1997,71,57,64
USC00041758,"CHULA VISTA, CA US",11/10/1997,67,62,65
USC00041758,"CHULA VISTA, CA US",11/11/1997,69,52,61
USC00041758,"CHULA VISTA, CA US",11/12/1997,70,55,63
USC00041758,"CHULA VISTA, CA US",11/13/1997,67,54,61
USC00041758,"CHULA VISTA, CA US",11/14/1997,71,51,61
USC00041758,"CHULA VISTA, CA US",11/15/1997,71,53,62
USC00041758,"CHULA VISTA, CA US",11/16/1997,71,50,61
USC00041758,"CHULA VISTA, CA US",11/17/1997,72,50,61
USC00041758,"CHULA VISTA, CA US",11/18/1997,74,48,61
USC00041758,"CHULA VISTA, CA US",11/19/1997,73,48,61
USC00041758,"CHULA VISTA, CA US",11/20/1997,73,48,61
USC00041758,"CHULA VISTA, CA US",11/21/1997,75,48,62
USC00041758,"CHULA VISTA, CA US",11/22/1997,86,51,69
USC00041758,"CHULA VISTA, CA US",11/23/1997,77,50,64
USC00041758,"CHULA VISTA, CA US",11/24/1997,73,51,62
USC00041758,"CHULA VISTA, CA US",11/25/1997,73,54,64
USC00041758,"CHULA VISTA, CA US",11/26/1997,73,60,67
USC00041758,"CHULA VISTA, CA US",11/27/1997,67,53,60
USC00041758,"CHULA VISTA, CA US",11/28/1997,70,45,58
USC00041758,"CHULA VISTA, CA US",11/29/1997,70,47,59
USC00041758,"CHULA VISTA, CA US",11/30/1997,65,55,60
USC00041758,"CHULA VISTA, CA US",12/1/1997,67,47,57
USC00041758,"CHULA VISTA, CA US",12/3/1997,72,48,60
USC00041758,"CHULA VISTA, CA US",12/4/1997,74,47,61
USC00041758,"CHULA VISTA, CA US",12/5/1997,76,49,63
USC00041758,"CHULA VISTA, CA US",12/6/1997,72,59,66
USC00041758,"CHULA VISTA, CA US",12/7/1997,72,55,64
USC00041758,"CHULA VISTA, CA US",12/8/1997,64,55,60
USC00041758,"CHULA VISTA, CA US",12/9/1997,66,46,56
USC00041758,"CHULA VISTA, CA US",12/10/1997,68,38,53
USC00041758,"CHULA VISTA, CA US",12/11/1997,65,36,51
USC00041758,"CHULA VISTA, CA US",12/12/1997,66,36,51
USC00041758,"CHULA VISTA, CA US",12/13/1997,77,42,60
USC00041758,"CHULA VISTA, CA US",12/14/1997,69,43,56
USC00041758,"CHULA VISTA, CA US",12/15/1997,69,43,56
USC00041758,"CHULA VISTA, CA US",12/16/1997,74,45,60
USC00041758,"CHULA VISTA, CA US",12/17/1997,70,44,57
USC00041758,"CHULA VISTA, CA US",12/18/1997,67,49,58
USC00041758,"CHULA VISTA, CA US",12/19/1997,74,46,60
USC00041758,"CHULA VISTA, CA US",12/20/1997,73,43,58
USC00041758,"CHULA VISTA, CA US",12/21/1997,65,47,56
USC00041758,"CHULA VISTA, CA US",12/22/1997,64,39,52
USC00041758,"CHULA VISTA, CA US",12/23/1997,67,40,54
USC00041758,"CHULA VISTA, CA US",12/24/1997,64,44,54
USC00041758,"CHULA VISTA, CA US",12/25/1997,61,37,49
USC00041758,"CHULA VISTA, CA US",12/26/1997,68,35,52
USC00041758,"CHULA VISTA, CA US",12/27/1997,70,42,56
USC00041758,"CHULA VISTA, CA US",12/28/1997,68,44,56
USC00041758,"CHULA VISTA, CA US",12/29/1997,73,46,60
USC00041758,"CHULA VISTA, CA US",12/30/1997,81,49,65
USC00041758,"CHULA VISTA, CA US",12/31/1997,77,53,65
USC00041758,"CHULA VISTA, CA US",2/1/1998,67,46,57
USC00041758,"CHULA VISTA, CA US",2/2/1998,68,50,59
USC00041758,"CHULA VISTA, CA US",2/3/1998,67,49,58
USC00041758,"CHULA VISTA, CA US",2/4/1998,65,54,60
USC00041758,"CHULA VISTA, CA US",2/5/1998,65,46,56
USC00041758,"CHULA VISTA, CA US",2/6/1998,61,48,55
USC00041758,"CHULA VISTA, CA US",2/7/1998,66,48,57
USC00041758,"CHULA VISTA, CA US",2/8/1998,67,56,62
USC00041758,"CHULA VISTA, CA US",2/9/1998,66,51,59
USC00041758,"CHULA VISTA, CA US",2/10/1998,68,45,57
USC00041758,"CHULA VISTA, CA US",2/12/1998,69,41,55
USC00041758,"CHULA VISTA, CA US",2/13/1998,64,55,60
USC00041758,"CHULA VISTA, CA US",2/14/1998,64,52,58
USC00041758,"CHULA VISTA, CA US",2/15/1998,61,51,56
USC00041758,"CHULA VISTA, CA US",2/16/1998,64,48,56
USC00041758,"CHULA VISTA, CA US",2/17/1998,63,50,57
USC00041758,"CHULA VISTA, CA US",2/18/1998,65,47,56
USC00041758,"CHULA VISTA, CA US",2/19/1998,64,46,55
USC00041758,"CHULA VISTA, CA US",2/20/1998,62,52,57
USC00041758,"CHULA VISTA, CA US",2/21/1998,64,45,55
USC00041758,"CHULA VISTA, CA US",2/22/1998,64,45,55
USC00041758,"CHULA VISTA, CA US",2/23/1998,63,58,61
USC00041758,"CHULA VISTA, CA US",2/24/1998,64,51,58
USC00041758,"CHULA VISTA, CA US",2/25/1998,65,52,59
USC00041758,"CHULA VISTA, CA US",2/26/1998,65,52,59
USC00041758,"CHULA VISTA, CA US",2/27/1998,65,45,55
USC00041758,"CHULA VISTA, CA US",2/28/1998,73,46,60
USC00041758,"CHULA VISTA, CA US",3/1/1998,73,47,60
USC00041758,"CHULA VISTA, CA US",3/2/1998,67,49,58
USC00041758,"CHULA VISTA, CA US",3/3/1998,65,49,57
USC00041758,"CHULA VISTA, CA US",3/4/1998,65,57,61
USC00041758,"CHULA VISTA, CA US",3/5/1998,65,50,58
USC00041758,"CHULA VISTA, CA US",3/6/1998,64,55,60
USC00041758,"CHULA VISTA, CA US",3/7/1998,66,43,55
USC00041758,"CHULA VISTA, CA US",3/8/1998,66,44,55
USC00041758,"CHULA VISTA, CA US",3/9/1998,72,46,59
USC00041758,"CHULA VISTA, CA US",3/10/1998,79,46,63
USC00041758,"CHULA VISTA, CA US",3/11/1998,80,47,64
USC00041758,"CHULA VISTA, CA US",3/12/1998,80,47,64
USC00041758,"CHULA VISTA, CA US",3/13/1998,67,47,57
USC00041758,"CHULA VISTA, CA US",3/14/1998,65,51,58
USC00041758,"CHULA VISTA, CA US",3/15/1998,67,48,58
USC00041758,"CHULA VISTA, CA US",3/16/1998,65,59,62
USC00041758,"CHULA VISTA, CA US",3/17/1998,68,55,62
USC00041758,"CHULA VISTA, CA US",3/18/1998,69,56,63
USC00041758,"CHULA VISTA, CA US",3/19/1998,73,54,64
USC00041758,"CHULA VISTA, CA US",3/20/1998,69,53,61
USC00041758,"CHULA VISTA, CA US",3/21/1998,70,56,63
USC00041758,"CHULA VISTA, CA US",3/22/1998,74,51,63
USC00041758,"CHULA VISTA, CA US",3/23/1998,76,52,64
USC00041758,"CHULA VISTA, CA US",3/24/1998,72,56,64
USC00041758,"CHULA VISTA, CA US",3/25/1998,64,54,59
USC00041758,"CHULA VISTA, CA US",3/26/1998,66,54,60
USC00041758,"CHULA VISTA, CA US",3/27/1998,65,57,61
USC00041758,"CHULA VISTA, CA US",3/28/1998,65,52,59
USC00041758,"CHULA VISTA, CA US",3/30/1998,63,41,52
USC00041758,"CHULA VISTA, CA US",3/31/1998,63,41,52
USC00041758,"CHULA VISTA, CA US",4/1/1998,60,46,53
USC00041758,"CHULA VISTA, CA US",4/2/1998,64,50,57
USC00041758,"CHULA VISTA, CA US",4/3/1998,64,47,56
USC00041758,"CHULA VISTA, CA US",4/4/1998,63,48,56
USC00041758,"CHULA VISTA, CA US",4/5/1998,64,46,55
USC00041758,"CHULA VISTA, CA US",4/6/1998,65,50,58
USC00041758,"CHULA VISTA, CA US",4/7/1998,64,54,59
USC00041758,"CHULA VISTA, CA US",4/8/1998,65,46,56
USC00041758,"CHULA VISTA, CA US",4/9/1998,68,48,58
USC00041758,"CHULA VISTA, CA US",4/10/1998,69,48,59
USC00041758,"CHULA VISTA, CA US",4/12/1998,69,48,59
USC00041758,"CHULA VISTA, CA US",4/13/1998,64,50,57
USC00041758,"CHULA VISTA, CA US",4/14/1998,63,52,58
USC00041758,"CHULA VISTA, CA US",4/15/1998,64,50,57
USC00041758,"CHULA VISTA, CA US",4/16/1998,65,46,56
USC00041758,"CHULA VISTA, CA US",4/17/1998,72,45,59
USC00041758,"CHULA VISTA, CA US",4/18/1998,74,46,60
USC00041758,"CHULA VISTA, CA US",4/19/1998,75,45,60
USC00041758,"CHULA VISTA, CA US",4/20/1998,75,46,61
USC00041758,"CHULA VISTA, CA US",4/21/1998,71,56,64
USC00041758,"CHULA VISTA, CA US",4/22/1998,65,57,61
USC00041758,"CHULA VISTA, CA US",4/23/1998,66,57,62
USC00041758,"CHULA VISTA, CA US",4/24/1998,69,57,63
USC00041758,"CHULA VISTA, CA US",4/25/1998,69,57,63
USC00041758,"CHULA VISTA, CA US",4/26/1998,67,50,59
USC00041758,"CHULA VISTA, CA US",4/27/1998,74,50,62
USC00041758,"CHULA VISTA, CA US",4/28/1998,74,50,62
USC00041758,"CHULA VISTA, CA US",4/29/1998,75,50,63
USC00041758,"CHULA VISTA, CA US",4/30/1998,74,51,63
USC00041758,"CHULA VISTA, CA US",7/1/1998,74,63,69
USC00041758,"CHULA VISTA, CA US",7/2/1998,70,62,66
USC00041758,"CHULA VISTA, CA US",7/3/1998,69,62,66
USC00041758,"CHULA VISTA, CA US",7/4/1998,70,61,66
USC00041758,"CHULA VISTA, CA US",7/5/1998,73,62,68
USC00041758,"CHULA VISTA, CA US",7/6/1998,80,62,71
USC00041758,"CHULA VISTA, CA US",7/7/1998,79,65,72
USC00041758,"CHULA VISTA, CA US",7/8/1998,80,66,73
USC00041758,"CHULA VISTA, CA US",7/9/1998,77,64,71
USC00041758,"CHULA VISTA, CA US",7/10/1998,79,65,72
USC00041758,"CHULA VISTA, CA US",7/11/1998,74,65,70
USC00041758,"CHULA VISTA, CA US",7/12/1998,73,64,69
USC00041758,"CHULA VISTA, CA US",7/13/1998,71,62,67
USC00041758,"CHULA VISTA, CA US",7/14/1998,72,62,67
USC00041758,"CHULA VISTA, CA US",7/15/1998,74,61,68
USC00041758,"CHULA VISTA, CA US",7/16/1998,74,63,69
USC00041758,"CHULA VISTA, CA US",7/17/1998,76,62,69
USC00041758,"CHULA VISTA, CA US",7/18/1998,76,62,69
USC00041758,"CHULA VISTA, CA US",7/19/1998,76,62,69
USC00041758,"CHULA VISTA, CA US",7/21/1998,76,62,69
USC00041758,"CHULA VISTA, CA US",7/22/1998,76,67,72
USC00041758,"CHULA VISTA, CA US",7/23/1998,76,66,71
USC00041758,"CHULA VISTA, CA US",7/24/1998,75,67,71
USC00041758,"CHULA VISTA, CA US",7/25/1998,78,67,73
USC00041758,"CHULA VISTA, CA US",7/26/1998,81,66,74
USC00041758,"CHULA VISTA, CA US",7/27/1998,81,66,74
USC00041758,"CHULA VISTA, CA US",7/28/1998,79,67,73
USC00041758,"CHULA VISTA, CA US",7/29/1998,74,67,71
USC00041758,"CHULA VISTA, CA US",7/30/1998,75,66,71
USC00041758,"CHULA VISTA, CA US",7/31/1998,76,63,70
USC00041758,"CHULA VISTA, CA US",8/1/1998,74,62,68
USC00041758,"CHULA VISTA, CA US",8/2/1998,80,66,73
USC00041758,"CHULA VISTA, CA US",8/3/1998,80,65,73
USC00041758,"CHULA VISTA, CA US",8/4/1998,80,66,73
USC00041758,"CHULA VISTA, CA US",8/5/1998,74,66,70
USC00041758,"CHULA VISTA, CA US",8/6/1998,75,65,70
USC00041758,"CHULA VISTA, CA US",8/7/1998,76,65,71
USC00041758,"CHULA VISTA, CA US",8/8/1998,76,63,70
USC00041758,"CHULA VISTA, CA US",8/9/1998,88,63,76
USC00041758,"CHULA VISTA, CA US",8/10/1998,83,71,77
USC00041758,"CHULA VISTA, CA US",8/11/1998,83,69,76
USC00041758,"CHULA VISTA, CA US",8/12/1998,86,71,79
USC00041758,"CHULA VISTA, CA US",8/13/1998,87,71,79
USC00041758,"CHULA VISTA, CA US",8/14/1998,82,69,76
USC00041758,"CHULA VISTA, CA US",8/15/1998,75,67,71
USC00041758,"CHULA VISTA, CA US",8/16/1998,76,67,72
USC00041758,"CHULA VISTA, CA US",8/17/1998,77,70,74
USC00041758,"CHULA VISTA, CA US",8/18/1998,77,68,73
USC00041758,"CHULA VISTA, CA US",8/19/1998,76,63,70
USC00041758,"CHULA VISTA, CA US",8/20/1998,78,63,71
USC00041758,"CHULA VISTA, CA US",8/21/1998,81,62,72
USC00041758,"CHULA VISTA, CA US",8/22/1998,81,66,74
USC00041758,"CHULA VISTA, CA US",8/24/1998,81,66,74
USC00041758,"CHULA VISTA, CA US",8/25/1998,76,67,72
USC00041758,"CHULA VISTA, CA US",8/26/1998,77,68,73
USC00041758,"CHULA VISTA, CA US",8/27/1998,81,64,73
USC00041758,"CHULA VISTA, CA US",8/28/1998,82,65,74
USC00041758,"CHULA VISTA, CA US",8/29/1998,90,68,79
USC00041758,"CHULA VISTA, CA US",8/30/1998,87,70,79
USC00041758,"CHULA VISTA, CA US",8/31/1998,84,70,77
USC00041758,"CHULA VISTA, CA US",9/1/1998,82,73,78
USC00041758,"CHULA VISTA, CA US",9/2/1998,82,70,76
USC00041758,"CHULA VISTA, CA US",9/3/1998,93,72,83
USC00041758,"CHULA VISTA, CA US",9/4/1998,83,70,77
USC00041758,"CHULA VISTA, CA US",9/5/1998,83,70,77
USC00041758,"CHULA VISTA, CA US",9/6/1998,83,71,77
USC00041758,"CHULA VISTA, CA US",9/7/1998,83,70,77
USC00041758,"CHULA VISTA, CA US",9/8/1998,83,69,76
USC00041758,"CHULA VISTA, CA US",9/9/1998,77,69,73
USC00041758,"CHULA VISTA, CA US",9/10/1998,77,69,73
USC00041758,"CHULA VISTA, CA US",9/11/1998,77,67,72
USC00041758,"CHULA VISTA, CA US",9/12/1998,78,63,71
USC00041758,"CHULA VISTA, CA US",9/13/1998,77,63,70
USC00041758,"CHULA VISTA, CA US",9/14/1998,77,63,70
USC00041758,"CHULA VISTA, CA US",9/15/1998,79,67,73
USC00041758,"CHULA VISTA, CA US",9/16/1998,78,66,72
USC00041758,"CHULA VISTA, CA US",9/17/1998,77,66,72
USC00041758,"CHULA VISTA, CA US",9/18/1998,77,62,70
USC00041758,"CHULA VISTA, CA US",9/19/1998,77,63,70
USC00041758,"CHULA VISTA, CA US",9/20/1998,74,63,69
USC00041758,"CHULA VISTA, CA US",9/21/1998,74,66,70
USC00041758,"CHULA VISTA, CA US",9/22/1998,75,67,71
USC00041758,"CHULA VISTA, CA US",9/24/1998,75,61,68
USC00041758,"CHULA VISTA, CA US",9/26/1998,75,58,67
USC00041758,"CHULA VISTA, CA US",9/27/1998,75,58,67
USC00041758,"CHULA VISTA, CA US",9/28/1998,75,57,66
USC00041758,"CHULA VISTA, CA US",9/29/1998,73,59,66
USC00041758,"CHULA VISTA, CA US",9/30/1998,73,59,66
USC00041758,"CHULA VISTA, CA US",10/1/1998,75,59,67
USC00041758,"CHULA VISTA, CA US",10/2/1998,73,65,69
USC00041758,"CHULA VISTA, CA US",10/3/1998,73,63,68
USC00041758,"CHULA VISTA, CA US",10/4/1998,71,57,64
USC00041758,"CHULA VISTA, CA US",10/5/1998,85,56,71
USC00041758,"CHULA VISTA, CA US",10/6/1998,89,55,72
USC00041758,"CHULA VISTA, CA US",10/7/1998,82,54,68
USC00041758,"CHULA VISTA, CA US",10/8/1998,78,54,66
USC00041758,"CHULA VISTA, CA US",10/9/1998,71,53,62
USC00041758,"CHULA VISTA, CA US",10/10/1998,72,53,63
USC00041758,"CHULA VISTA, CA US",10/11/1998,72,55,64
USC00041758,"CHULA VISTA, CA US",10/12/1998,72,56,64
USC00041758,"CHULA VISTA, CA US",10/13/1998,72,60,66
USC00041758,"CHULA VISTA, CA US",10/14/1998,71,58,65
USC00041758,"CHULA VISTA, CA US",10/15/1998,69,63,66
USC00041758,"CHULA VISTA, CA US",10/16/1998,69,56,63
USC00041758,"CHULA VISTA, CA US",10/17/1998,79,50,65
USC00041758,"CHULA VISTA, CA US",10/18/1998,80,48,64
USC00041758,"CHULA VISTA, CA US",10/19/1998,76,51,64
USC00041758,"CHULA VISTA, CA US",10/20/1998,72,52,62
USC00041758,"CHULA VISTA, CA US",10/21/1998,71,51,61
USC00041758,"CHULA VISTA, CA US",10/23/1998,78,53,66
USC00041758,"CHULA VISTA, CA US",10/24/1998,82,58,70
USC00041758,"CHULA VISTA, CA US",10/26/1998,72,57,65
USC00041758,"CHULA VISTA, CA US",10/27/1998,72,55,64
USC00041758,"CHULA VISTA, CA US",10/28/1998,73,56,65
USC00041758,"CHULA VISTA, CA US",10/29/1998,68,57,63
USC00041758,"CHULA VISTA, CA US",10/30/1998,70,59,65
USC00041758,"CHULA VISTA, CA US",10/31/1998,71,51,61
USC00041758,"CHULA VISTA, CA US",11/1/1998,73,51,62
USC00041758,"CHULA VISTA, CA US",11/2/1998,69,52,61
USC00041758,"CHULA VISTA, CA US",11/3/1998,72,51,62
USC00041758,"CHULA VISTA, CA US",11/4/1998,72,51,62
USC00041758,"CHULA VISTA, CA US",11/5/1998,73,51,62
USC00041758,"CHULA VISTA, CA US",11/6/1998,69,52,61
USC00041758,"CHULA VISTA, CA US",11/7/1998,69,51,60
USC00041758,"CHULA VISTA, CA US",11/8/1998,69,51,60
USC00041758,"CHULA VISTA, CA US",11/9/1998,68,50,59
USC00041758,"CHULA VISTA, CA US",11/10/1998,73,49,61
USC00041758,"CHULA VISTA, CA US",11/11/1998,66,50,58
USC00041758,"CHULA VISTA, CA US",11/12/1998,69,45,57
USC00041758,"CHULA VISTA, CA US",11/13/1998,78,45,62
USC00041758,"CHULA VISTA, CA US",11/14/1998,75,47,61
USC00041758,"CHULA VISTA, CA US",11/15/1998,76,46,61
USC00041758,"CHULA VISTA, CA US",11/16/1998,75,43,59
USC00041758,"CHULA VISTA, CA US",11/17/1998,68,45,57
USC00041758,"CHULA VISTA, CA US",11/18/1998,68,51,60
